<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.03	09:00:00	2471.05	2479.43	2470.83	2473.85	3662	0	94
2019.01.03	10:00:00	2473.81	2480.05	2471.15	2473.67	5873	0	94
2019.01.03	11:00:00	2473.77	2478.55	2469.21	2469.83	4090	0	94
2019.01.03	12:00:00	2469.70	2473.30	2466.41	2468.43	4349	0	94
2019.01.03	13:00:00	2468.21	2473.05	2465.15	2470.15	4238	0	94
2019.01.03	14:00:00	2470.55	2479.83	2469.65	2479.80	4096	0	94
2019.01.03	15:00:00	2479.80	2489.45	2478.27	2487.95	4969	0	94
2019.01.03	16:00:00	2488.03	2492.31	2474.15	2478.31	12433	0	94
2019.01.03	17:00:00	2474.83	2475.47	2446.15	2459.87	16854	0	94
2019.01.03	18:00:00	2459.91	2487.80	2456.15	2477.35	11337	0	94
2019.01.03	19:00:00	2477.15	2479.47	2466.55	2476.35	12856	0	94
2019.01.03	20:00:00	2476.03	2476.55	2453.83	2457.70	11716	0	94
2019.01.03	21:00:00	2457.71	2472.27	2451.15	2454.77	10964	0	94
2019.01.03	22:00:00	2454.91	2460.13	2442.15	2446.95	12783	0	94
2019.01.03	23:00:00	2450.55	2453.70	2445.57	2450.13	3217	0	94
2019.01.04	01:00:00	2450.70	2454.95	2447.01	2448.15	2800	0	94
2019.01.04	02:00:00	2448.45	2450.31	2437.61	2440.69	6481	0	94
2019.01.04	03:00:00	2440.77	2451.53	2439.95	2448.09	5474	0	94
2019.01.04	04:00:00	2448.05	2454.53	2444.45	2454.45	5010	0	94
2019.01.04	05:00:00	2454.57	2460.70	2453.65	2457.69	4876	0	94
2019.01.04	06:00:00	2457.59	2460.73	2456.65	2459.69	2770	0	94
2019.01.04	07:00:00	2459.59	2464.15	2458.17	2462.29	3263	0	94
2019.01.04	08:00:00	2462.37	2471.05	2462.03	2469.81	3242	0	94
2019.01.04	09:00:00	2469.89	2473.45	2466.83	2471.15	4483	0	94
2019.01.04	10:00:00	2471.15	2476.29	2466.61	2472.03	7344	0	94
2019.01.04	11:00:00	2471.97	2482.23	2468.93	2476.70	5979	0	94
2019.01.04	12:00:00	2476.65	2482.49	2475.09	2481.95	4710	0	94
2019.01.04	13:00:00	2481.73	2485.73	2478.29	2481.75	4301	0	94
2019.01.04	14:00:00	2481.95	2483.20	2476.67	2478.11	4271	0	94
2019.01.04	15:00:00	2478.19	2482.95	2469.60	2477.85	7842	0	94
2019.01.04	16:00:00	2477.77	2497.85	2474.60	2497.47	11700	0	94
2019.01.04	17:00:00	2497.15	2519.99	2486.65	2517.20	14716	0	94
2019.01.04	18:00:00	2516.15	2525.15	2509.05	2518.63	12490	0	94
2019.01.04	19:00:00	2518.63	2533.79	2512.65	2531.25	8042	0	94
2019.01.04	20:00:00	2531.35	2538.10	2524.15	2528.57	7773	0	94
2019.01.04	21:00:00	2529.19	2534.75	2522.10	2523.60	8958	0	94
