<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.29	09:00:00	1.14343	1.14436	1.14310	1.14348	3233	0	3
2019.01.29	10:00:00	1.14348	1.14501	1.14337	1.14413	5098	0	3
2019.01.29	11:00:00	1.14414	1.14450	1.14354	1.14413	3958	0	3
2019.01.29	12:00:00	1.14413	1.14458	1.14367	1.14402	3924	0	3
2019.01.29	13:00:00	1.14402	1.14407	1.14306	1.14358	3771	0	3
2019.01.29	14:00:00	1.14358	1.14361	1.14211	1.14245	4087	0	3
2019.01.29	15:00:00	1.14246	1.14263	1.14182	1.14258	4970	0	3
2019.01.29	16:00:00	1.14258	1.14309	1.14142	1.14254	5857	0	3
2019.01.29	17:00:00	1.14256	1.14299	1.14111	1.14156	6403	0	3
2019.01.29	18:00:00	1.14156	1.14398	1.14139	1.14243	6206	0	3
2019.01.29	19:00:00	1.14243	1.14289	1.14201	1.14279	3949	0	3
2019.01.29	20:00:00	1.14279	1.14286	1.14219	1.14235	3098	0	3
2019.01.29	21:00:00	1.14235	1.14345	1.14234	1.14282	4488	0	3
2019.01.29	22:00:00	1.14281	1.14403	1.14257	1.14329	6591	0	3
2019.01.29	23:00:00	1.14330	1.14363	1.14294	1.14312	1504	0	3
2019.01.30	00:00:00	1.14299	1.14354	1.14259	1.14340	1355	0	6
2019.01.30	01:00:00	1.14343	1.14359	1.14316	1.14347	756	0	3
2019.01.30	02:00:00	1.14349	1.14381	1.14304	1.14347	1505	0	3
2019.01.30	03:00:00	1.14347	1.14411	1.14280	1.14391	2637	0	3
2019.01.30	04:00:00	1.14390	1.14439	1.14366	1.14396	1463	0	3
2019.01.30	05:00:00	1.14393	1.14402	1.14361	1.14367	1247	0	3
2019.01.30	06:00:00	1.14367	1.14420	1.14353	1.14399	1242	0	3
2019.01.30	07:00:00	1.14399	1.14455	1.14376	1.14447	1343	0	3
2019.01.30	08:00:00	1.14447	1.14498	1.14330	1.14351	2289	0	3
2019.01.30	09:00:00	1.14351	1.14381	1.14275	1.14312	4869	0	3
2019.01.30	10:00:00	1.14314	1.14413	1.14242	1.14320	5751	0	3
2019.01.30	11:00:00	1.14320	1.14350	1.14265	1.14303	3914	0	3
2019.01.30	12:00:00	1.14302	1.14343	1.14275	1.14289	2893	0	3
2019.01.30	13:00:00	1.14289	1.14355	1.14219	1.14333	3172	0	3
2019.01.30	14:00:00	1.14333	1.14409	1.14301	1.14307	3444	0	3
2019.01.30	15:00:00	1.14306	1.14324	1.14217	1.14255	5517	0	3
2019.01.30	16:00:00	1.14258	1.14261	1.14060	1.14138	5769	0	3
2019.01.30	17:00:00	1.14138	1.14266	1.14115	1.14246	4536	0	3
2019.01.30	18:00:00	1.14247	1.14255	1.14151	1.14171	4477	0	3
2019.01.30	19:00:00	1.14173	1.14232	1.14130	1.14191	2860	0	3
2019.01.30	20:00:00	1.14191	1.14248	1.14136	1.14169	2963	0	3
2019.01.30	21:00:00	1.14169	1.15016	1.14168	1.14920	10776	0	3
2019.01.30	22:00:00	1.14920	1.14943	1.14761	1.14805	5474	0	3
2019.01.30	23:00:00	1.14806	1.14828	1.14755	1.14783	1482	0	3
2019.01.31	00:00:00	1.14783	1.14856	1.14780	1.14805	780	0	7
2019.01.31	01:00:00	1.14805	1.14895	1.14804	1.14851	844	0	3
2019.01.31	02:00:00	1.14852	1.14955	1.14842	1.14876	2149	0	3
2019.01.31	03:00:00	1.14876	1.14945	1.14871	1.14931	1633	0	3
2019.01.31	04:00:00	1.14931	1.15048	1.14916	1.15032	1547	0	3
2019.01.31	05:00:00	1.15032	1.15079	1.15010	1.15016	1194	0	3
2019.01.31	06:00:00	1.15016	1.15061	1.15006	1.15026	889	0	3
2019.01.31	07:00:00	1.15026	1.15087	1.15021	1.15048	1067	0	3
2019.01.31	08:00:00	1.15048	1.15056	1.14971	1.15002	1654	0	3
2019.01.31	09:00:00	1.15001	1.15140	1.14950	1.14958	4835	0	3
2019.01.31	10:00:00	1.14958	1.15084	1.14852	1.14916	5878	0	3
2019.01.31	11:00:00	1.14916	1.14938	1.14830	1.14844	5601	0	3
2019.01.31	12:00:00	1.14844	1.14870	1.14715	1.14765	5629	0	3
2019.01.31	13:00:00	1.14764	1.14894	1.14755	1.14870	4273	0	3
2019.01.31	14:00:00	1.14870	1.14957	1.14847	1.14924	4336	0	3
2019.01.31	15:00:00	1.14927	1.14950	1.14840	1.14943	6317	0	3
2019.01.31	16:00:00	1.14943	1.14953	1.14770	1.14772	6094	0	3
2019.01.31	17:00:00	1.14771	1.14890	1.14719	1.14750	5134	0	3
2019.01.31	18:00:00	1.14750	1.14784	1.14462	1.14532	6878	0	3
2019.01.31	19:00:00	1.14533	1.14570	1.14356	1.14498	4406	0	3
2019.01.31	20:00:00	1.14499	1.14502	1.14419	1.14439	3085	0	3
2019.01.31	21:00:00	1.14438	1.14450	1.14394	1.14438	2312	0	3
2019.01.31	22:00:00	1.14440	1.14472	1.14399	1.14448	2677	0	3
2019.01.31	23:00:00	1.14450	1.14475	1.14448	1.14461	835	0	3
2019.02.01	00:00:00	1.14461	1.14477	1.14428	1.14458	722	0	4
2019.02.01	01:00:00	1.14458	1.14483	1.14446	1.14481	729	0	4
2019.02.01	02:00:00	1.14480	1.14498	1.14462	1.14481	905	0	3
2019.02.01	03:00:00	1.14479	1.14488	1.14376	1.14424	1842	0	3
2019.02.01	04:00:00	1.14424	1.14430	1.14379	1.14425	2042	0	3
2019.02.01	05:00:00	1.14424	1.14473	1.14406	1.14419	1305	0	3
2019.02.01	06:00:00	1.14420	1.14435	1.14381	1.14418	995	0	3
2019.02.01	07:00:00	1.14419	1.14428	1.14343	1.14366	1037	0	3
2019.02.01	08:00:00	1.14365	1.14436	1.14347	1.14420	1252	0	3
2019.02.01	09:00:00	1.14420	1.14484	1.14400	1.14475	2884	0	3
2019.02.01	10:00:00	1.14474	1.14520	1.14424	1.14481	4254	0	3
2019.02.01	11:00:00	1.14481	1.14674	1.14453	1.14665	5799	0	3
2019.02.01	12:00:00	1.14665	1.14726	1.14654	1.14671	3712	0	3
2019.02.01	13:00:00	1.14671	1.14747	1.14651	1.14696	3356	0	3
2019.02.01	14:00:00	1.14695	1.14715	1.14645	1.14686	3847	0	3
2019.02.01	15:00:00	1.14686	1.14856	1.14533	1.14735	8041	0	3
2019.02.01	16:00:00	1.14736	1.14766	1.14660	1.14760	6119	0	3
2019.02.01	17:00:00	1.14690	1.14727	1.14474	1.14685	7309	0	3
2019.02.01	18:00:00	1.14686	1.14883	1.14660	1.14729	5312	0	3
2019.02.01	19:00:00	1.14729	1.14739	1.14673	1.14685	3075	0	3
2019.02.01	20:00:00	1.14685	1.14690	1.14591	1.14600	2784	0	3
2019.02.01	21:00:00	1.14600	1.14617	1.14554	1.14596	2072	0	3
2019.02.01	22:00:00	1.14597	1.14616	1.14579	1.14594	1555	0	3
2019.02.01	23:00:00	1.14594	1.14614	1.14527	1.14548	1499	0	3
2019.02.04	00:00:00	1.14509	1.14574	1.14509	1.14551	934	0	5
2019.02.04	01:00:00	1.14542	1.14580	1.14530	1.14543	678	0	3
2019.02.04	02:00:00	1.14543	1.14597	1.14528	1.14554	1592	0	3
